2026-06-12T11:08:41.880+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:42.073+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:42.273+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383074]
2026-06-12T11:08:42.488+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397680, 404460]
2026-06-12T11:08:42.676+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492570]
2026-06-12T11:08:42.873+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:43.073+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:43.272+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:43.463+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404462, 397681]
2026-06-12T11:08:43.673+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:43.889+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:44.096+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:44.271+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:44.478+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404465]
2026-06-12T11:08:44.674+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:44.874+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:45.067+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:45.277+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:45.477+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404466, 397683]
2026-06-12T11:08:45.689+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492575]
2026-06-12T11:08:45.877+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:46.076+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:46.284+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383082]
2026-06-12T11:08:46.474+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:46.693+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492577]
2026-06-12T11:08:46.871+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:47.078+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:47.283+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:47.476+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397685, 404470]
2026-06-12T11:08:47.691+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492579]
2026-06-12T11:08:47.874+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:48.083+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:48.292+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:48.484+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397686]
2026-06-12T11:08:48.687+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492582]
2026-06-12T11:08:48.880+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:49.078+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:49.293+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383088]
2026-06-12T11:08:49.491+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404475]
2026-06-12T11:08:49.694+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492584]
2026-06-12T11:08:49.884+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:50.088+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:50.291+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383090]
2026-06-12T11:08:50.492+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397688]
2026-06-12T11:08:50.693+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:50.894+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:51.096+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:51.298+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383092]
2026-06-12T11:08:51.478+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:51.673+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:51.892+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:52.077+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:52.278+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:52.489+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397690]
2026-06-12T11:08:52.682+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492590]
2026-06-12T11:08:52.897+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:53.089+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:53.281+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:53.495+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397691]
2026-06-12T11:08:53.683+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492591]
2026-06-12T11:08:53.873+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:54.094+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:54.282+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383098]
2026-06-12T11:08:54.500+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404484]
2026-06-12T11:08:54.696+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492594]
2026-06-12T11:08:54.886+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:55.084+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:55.284+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:55.487+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:55.685+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:55.893+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:56.096+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:56.280+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383102]
2026-06-12T11:08:56.492+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404488]
2026-06-12T11:08:56.698+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492598]
2026-06-12T11:08:56.911+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:57.112+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490311]
2026-06-12T11:08:57.310+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383104]
2026-06-12T11:08:57.500+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397695, 404490]
2026-06-12T11:08:57.700+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:57.875+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:58.087+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:58.311+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:58.499+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:58.709+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:58.900+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:59.137+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:59.301+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383108]
2026-06-12T11:08:59.489+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397697]
2026-06-12T11:08:59.684+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:08:59.881+02:00 DEBUG 21712 --- [TaskScheduler-7] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:00.095+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:00.292+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383110]
2026-06-12T11:09:00.497+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397698]
2026-06-12T11:09:00.695+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:00.888+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:01.095+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:01.303+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:01.503+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404498]
2026-06-12T11:09:01.695+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:01.899+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:02.084+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490316]
2026-06-12T11:09:02.299+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383114]
2026-06-12T11:09:02.494+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:02.693+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:02.899+02:00 DEBUG 21712 --- [TaskScheduler-9] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:03.082+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:03.285+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383116]
2026-06-12T11:09:03.484+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:03.675+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:03.897+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:04.094+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:04.301+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:04.500+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:04.696+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:04.874+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:05.078+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:05.311+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [383120]
2026-06-12T11:09:05.486+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404506, 397703]
2026-06-12T11:09:05.706+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:05.902+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:06.167+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589296, 589297, 589298, 589299, 589300, 589301, 589302, 589303, 589304, 589305, 490320]
2026-06-12T11:09:06.371+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589371, 383122]
2026-06-12T11:09:06.537+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404508, 397704]
2026-06-12T11:09:06.715+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492618]
2026-06-12T11:09:06.918+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:07.115+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:07.307+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [490321, 383124]
2026-06-12T11:09:07.491+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404510, 397705]
2026-06-12T11:09:07.696+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492620]
2026-06-12T11:09:07.887+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:08.084+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:08.296+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:08.489+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397706]
2026-06-12T11:09:08.695+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:08.894+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:09.087+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:09.290+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:09.535+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:09.696+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:09.890+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:10.074+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:10.295+02:00 DEBUG 21712 --- [TaskScheduler-3] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:10.501+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397708, 404517]
2026-06-12T11:09:10.693+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:10.890+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:11.077+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:11.288+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:11.511+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397709]
2026-06-12T11:09:11.700+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:11.898+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:12.112+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [592838, 592840, 592842, 592844, 592847, 592849, 592853, 592856, 592858, 592861, 592863, 592865, 592867, 592870, 592872, 592874, 592877, 592879, 592881, 592884, 592886, 592888, 592890, 592892, 592895, 592897, 592899, 592901, 592903, 592905, 592908, 592910, 592912, 592914, 592917, 592919, 592921, 592924, 592925, 592928, 592930, 592932, 592935, 592936, 592938, 592941, 592962, 592964, 592966, 592968, 592971, 592973, 592975, 592977, 592979, 592981, 592983, 592985, 592988, 592990, 592992, 592994, 592996, 592998, 593000, 593002]
2026-06-12T11:09:12.342+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:12.401+02:00  INFO 21712 --- [-192.168.178.30] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-12T11:09:12.401+02:00  INFO 21712 --- [-192.168.178.30] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2026-06-12T11:09:12.403+02:00  INFO 21712 --- [-192.168.178.30] o.s.web.servlet.DispatcherServlet        : Completed initialization in 2 ms
2026-06-12T11:09:12.529+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397710, 404521]
2026-06-12T11:09:12.704+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [593005, 492629]
2026-06-12T11:09:12.932+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:13.116+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:13.324+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589378, 383136]
2026-06-12T11:09:13.505+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:13.679+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:13.881+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:14.082+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:14.293+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589379]
2026-06-12T11:09:14.494+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397712]
2026-06-12T11:09:14.693+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [593009]
2026-06-12T11:09:14.882+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:15.072+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:15.280+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589380, 490329, 383140]
2026-06-12T11:09:15.498+02:00 DEBUG 21712 --- [TaskScheduler-8] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404526]
2026-06-12T11:09:15.689+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:15.875+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:16.078+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:16.282+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:16.486+02:00 DEBUG 21712 --- [TaskScheduler-5] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404529]
2026-06-12T11:09:16.688+02:00 DEBUG 21712 --- [TaskScheduler-1] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:16.883+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:17.091+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:17.291+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [589382, 383144]
2026-06-12T11:09:17.493+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [404531, 397715]
2026-06-12T11:09:17.687+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:17.866+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:18.093+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:18.287+02:00 DEBUG 21712 --- [askScheduler-10] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
2026-06-12T11:09:18.481+02:00 DEBUG 21712 --- [TaskScheduler-6] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [397716]
2026-06-12T11:09:18.682+02:00 DEBUG 21712 --- [TaskScheduler-4] i.k.a.s.c.api.impl.CamundaTaskRetriever  : [492641]
2026-06-12T11:09:18.875+02:00 DEBUG 21712 --- [TaskScheduler-2] i.k.a.s.c.api.impl.CamundaTaskRetriever  : []
